store_nbr,sales_2013,sales_2014,sales_2015,pct_14_13,pct_15_14,cat_14_13,cat_15_14,cat_tot,zip_cd,city_name,lat,long,promo_dep13,promo_dep14,promo_dep15
5390,37040960.72,34763121.16,36565900.59,-0.061495153,0.051858963,-100.00%,100.00%,6,53132,FRANKLIN,42.91645529,-87.98279597,0.202,0.212,0.214
5394,93029802.06,79633626.39,74366031.76,-0.143998755,-0.066147868,-100.00%,-100.00%,0,60622,CHICAGO,41.90359185,-87.66795721,0.111,0.12,0.115
5395,24897418.99,21782283.39,23061966.46,-0.125118817,0.058748803,-100.00%,100.00%,6,30311,ATLANTA,33.722793,-84.461208,0.147,0.164,0.166
5396,90595569.28,83484218.32,74750634.94,-0.078495571,-0.104613585,-100.00%,-100.00%,0,71112,BOSSIER CITY,32.45886,-93.661791,0.114,0.11,0.114
5400,71077084.99,72404589.13,85231235.6,0.018676964,0.177152396,100.00%,100.00%,8,32821,ORLANDO,28.40831939,-81.47117488,0.112,0.118,0.119
5401,47385435.68,47425763.9,48715548.34,0.000851068,0.02719586,100.00%,100.00%,8,33483,DELRAY BEACH,26.473686,-80.06769,0.11,0.121,0.116
5402,46248637.56,45072582.53,45734104.47,-0.025428966,0.014676815,0.00%,100.00%,7,2780,TAUNTON,41.902691,-71.098257,0.151,0.143,0.146
5403,52998817.48,58400725.67,62778391.86,0.10192507,0.074959106,100.00%,100.00%,8,95336,MANTECA,37.826886,-121.235031,0.183,0.18,0.177
5406,34426043.03,34919639.23,31406998.48,0.014337872,-0.100592126,100.00%,-100.00%,2,48042,MACOMB TOWNSHIP,42.672932,-82.876706,0.151,0.147,0.152
5407,55614196.67,64893250.92,70564449.26,0.166846863,0.08739273,100.00%,100.00%,8,2347,LAKEVILLE,41.87818,-70.9246,0.155,0.152,0.151
5408,57501913.1,57891339.16,60127603.69,0.006772402,0.038628654,100.00%,100.00%,8,46106,BARGERSVILLE,39.548624,-86.159205,0.148,0.138,0.139
5410,30545039.63,30868566.49,31846265.53,0.010591797,0.031672965,100.00%,100.00%,8,33980,PORT CHARLOTTE,26.963963,-82.07274,0.192,0.191,0.188
5411,64045476.54,60981136.54,51105325.18,-0.047846314,-0.161948627,0.00%,-100.00%,1,30342,SANDY SPRINGS,33.8797199,-84.38063661,0.092,0.096,0.114
5413,35935375.34,36719541.47,34412392.1,0.021821565,-0.06283165,100.00%,-100.00%,2,35811,HUNTSVILLE,34.8169,-86.4922,0.169,0.158,0.151
5417,47478144.82,44170743.71,45545467.47,-0.069661549,0.031122948,-100.00%,100.00%,6,30161,ROME,34.255898,-85.163634,0.163,0.156,0.153
5418,81277729.66,74963056.8,75981529.57,-0.077692535,0.013586329,-100.00%,100.00%,6,30165,ROME,34.27892107,-85.18291169,0.145,0.151,0.139
5420,41939065.27,40057333.95,37542518.17,-0.044868223,-0.062780408,0.00%,-100.00%,1,28590,WINTERVILLE,35.548293,-77.40439,0.167,0.175,0.172
5421,51202514.4,47925230.75,42717744.47,-0.064006303,-0.108658554,-100.00%,-100.00%,0,60434,JOLIET,41.56404576,-88.22991842,0.137,0.14,0.147
5422,46791820.35,39760652.42,39778442.51,-0.150264894,0.00044743,-100.00%,100.00%,6,93727,FRESNO,36.734825,-119.719143,0.206,0.205,0.196
5423,68008072.16,69784065.08,58651170.06,0.026114443,-0.159533484,100.00%,-100.00%,2,46239,INDIANAPOLIS,39.74934,-86.026832,0.15,0.147,0.152
5425,39642310.81,38455501.48,38493009.43,-0.029937945,0.00097536,0.00%,100.00%,7,43062,PATASKALA,40.00505,-82.65938,0.153,0.158,0.152
5426,33723849.6,32023948.19,29502631.58,-0.050406505,-0.078732222,-100.00%,-100.00%,0,45215,CINCINNATI,39.22738,-84.439195,0.177,0.173,0.178
5427,83362170.55,82858615.49,79103953.65,-0.00604057,-0.045314079,0.00%,0.00%,4,7410,FAIRLAWN,40.923428,-74.106147,0.149,0.156,0.149
5428,41485916.51,42513691.26,43586383.91,0.024774064,0.025231699,100.00%,100.00%,8,18109,ALLENTOWN,40.66443441,-75.4249519,0.161,0.162,0.162
5429,42627912.27,41831663.01,41410842.01,-0.018679058,-0.010059868,0.00%,0.00%,4,45121,GEORGETOWN,38.864283,-83.897106,0.188,0.19,0.188
5431,32208334.85,30545436.47,30547467.87,-0.051629443,6.65E-05,-100.00%,100.00%,6,45106,BETHEL,38.964582,-84.087857,0.185,0.193,0.191
5432,40551176.94,37073141.32,32963925.87,-0.085769043,-0.110840768,-100.00%,-100.00%,0,70345,CUT OFF,29.47166,-90.31539,0.164,0.169,0.178
5433,36678100.5,36440202.79,35378711.15,-0.006486097,-0.029129685,0.00%,0.00%,4,45013,HAMILTON,39.324987,-84.636906,0.168,0.161,0.156
5434,76068344.39,72750176.29,67560253.88,-0.04362088,-0.071338967,0.00%,-100.00%,1,43235,COLUMBUS,40.11779,-83.067957,0.133,0.138,0.143
5435,49494862.36,37810198.3,45052309.41,-0.236078322,0.191538565,-100.00%,100.00%,6,70471,MANDEVILLE,30.389329,-90.080259,0.149,0.161,0.159
5436,67728390.22,60405299.45,54925512.87,-0.108124388,-0.090716984,-100.00%,-100.00%,0,43229,COLUMBUS,40.08738,-82.960949,0.134,0.144,0.148
5437,32874282.64,31352715.75,29819137.84,-0.046284413,-0.048913718,0.00%,0.00%,4,41040,FALMOUTH,38.6781,-84.3436,0.205,0.219,0.224
5439,72506139.33,70909427.62,72499975.42,-0.022021745,0.022430696,0.00%,100.00%,7,32901,MELBOURNE,28.078202,-80.620855,0.157,0.164,0.163
5441,68204571.4,65795229.89,61821804.22,-0.03532522,-0.060390786,0.00%,-100.00%,1,70001,METAIRIE,29.975906,-90.175208,0.148,0.147,0.155
5442,60851732.4,57868312.57,52668849.91,-0.049027689,-0.08984991,0.00%,-100.00%,1,70047,DESTREHAN,29.9847,-90.3525,0.125,0.123,0.122
5443,133668298.2,134849644.3,122566171.5,0.008837893,-0.091090139,100.00%,-100.00%,2,70508,LAFAYETTE,30.167977,-92.036035,0.11,0.111,0.118
5445,35278236.54,31853540.98,32971215.01,-0.097076722,0.035087905,-100.00%,100.00%,6,28216,CHARLOTTE,35.305686,-80.85786,0.159,0.158,0.159
5446,81000586.7,75025237.51,68973148.56,-0.073769209,-0.080667375,-100.00%,-100.00%,0,11731,EAST NORTHPORT,40.838009,-73.328534,0.121,0.113,0.116
5447,110266346.4,113728466.4,114134850,0.031397794,0.00357328,100.00%,100.00%,8,18940,NEWTOWN,40.225928,-74.932383,0.131,0.132,0.132
5449,50982872.16,47339764.47,49890270.43,-0.071457482,0.053876609,-100.00%,100.00%,6,60585,PLAINFIELD,41.66684,-88.204848,0.153,0.154,0.15
5450,116430115.3,117615721.8,116653504.4,0.010182988,-0.008181027,100.00%,0.00%,5,6033,GLASTONBURY,41.7049197,-72.594317,0.131,0.135,0.133
5451,48282001.43,45120398.98,41179273.03,-0.065482009,-0.087346877,-100.00%,-100.00%,0,70438,FRANKLINTON,30.8467,-90.1534,0.157,0.158,0.163
5452,53240063.58,50471840.71,50606881.58,-0.051995108,0.002675569,-100.00%,100.00%,6,32757,MOUNT DORA,28.825082,-81.642725,0.16,0.174,0.166
5454,121157571,120928412.3,122158647,-0.001891411,0.010173248,0.00%,100.00%,7,10804,NEW ROCHELLE,40.945839,-73.796259,0.11,0.114,0.117
5455,27679600.62,22771552.37,19682663.54,-0.17731644,-0.135646827,-100.00%,-100.00%,0,70611,LAKE CHARLES,30.302066,-93.201368,0.154,0.168,0.176
5456,77874154.98,77382368.46,75471311.97,-0.006315144,-0.024696278,0.00%,0.00%,4,12020,BALLSTON SPA,43.014267,-73.846991,0.146,0.15,0.15
5457,55145778.8,55282201.52,53566457.29,0.002473856,-0.031036105,100.00%,0.00%,5,43065,POWELL,40.169466,-83.089375,0.127,0.128,0.133
5458,45651944.72,42915541.53,41314911.41,-0.059940561,-0.037297214,-100.00%,0.00%,3,43123,GROVE CITY,39.83834,-83.07424,0.144,0.15,0.154
5459,29042934.26,24156828.44,25439025.96,-0.168237334,0.053078057,-100.00%,100.00%,6,16801,STATE COLLEGE,40.7939665,-77.8618356,0.089,0.079,0.079
5460,95356782.13,86859915.09,81889096.64,-0.089106059,-0.057227991,-100.00%,-100.00%,0,20876,GERMANTOWN,39.182087,-77.237816,0.127,0.126,0.128
5461,91644739.57,84261414.3,77340603.45,-0.080564638,-0.082134995,-100.00%,-100.00%,0,7726,MANALAPAN,40.252916,-74.367611,0.121,0.131,0.137
5462,126031319.5,124090359.9,123297593.7,-0.015400613,-0.00638862,0.00%,0.00%,4,19008,BROOMALL,39.960533,-75.355329,0.143,0.14,0.14
5463,47056674.45,49067064.19,52419493.39,0.042722733,0.068323411,100.00%,100.00%,8,28215,CHARLOTTE,35.284125,-80.670937,0.144,0.138,0.129
5465,39900504.23,40084911.67,40036269.38,0.004621682,-0.001213481,100.00%,0.00%,5,76028,BURLESON,32.520206,-97.348101,0.14,0.14,0.136
5469,27287902.13,25523469.01,25599768.86,-0.064659904,0.0029894,-100.00%,100.00%,6,70433,COVINGTON,30.499292,-90.105593,0.175,0.175,0.185
5470,22191084.72,20993469.19,18671348.42,-0.053968319,-0.110611579,-100.00%,-100.00%,0,29506,FLORENCE,34.19553,-79.70296,0.168,0.166,0.164
5471,37638510.34,37093623.41,37235948.25,-0.014476846,0.003836909,0.00%,100.00%,7,29073,LEXINGTON,33.953393,-81.23253,0.165,0.163,0.159
5473,49894371.21,47815035.91,46682275.18,-0.041674747,-0.023690471,0.00%,0.00%,4,70461,SLIDELL,30.2864,-89.7358,0.172,0.171,0.174
5474,17263390.97,16036039.95,15120318.97,-0.071095593,-0.057103935,-100.00%,-100.00%,0,29180,WINNSBORO,34.370988,-81.098934,0.186,0.196,0.195
5475,58254809.53,56140312.68,55903520.3,-0.036297378,-0.004217867,0.00%,0.00%,4,29607,GREENVILLE,34.814739,-82.27324,0.14,0.14,0.135
5476,21704602.89,19389977.41,18871678.46,-0.106642148,-0.02673025,-100.00%,0.00%,3,29720,LANCASTER,34.692,-80.787,0.182,0.184,0.176
5477,43789197.96,36638654.65,27462023.07,-0.163294686,-0.250463115,-100.00%,-100.00%,0,85374,SURPRISE,33.624665,-112.393108,0.161,0.157,0.164
5479,49888373.83,51226085.52,53368995.64,0.026814097,0.0418324,100.00%,100.00%,8,29707,INDIAN LAND,34.93552486,-80.83704452,0.158,0.159,0.15
5481,28747005.5,28617347.61,31962919.44,-0.004510309,0.116907125,0.00%,100.00%,7,60010,SOUTH BARRINGTON,42.072884,-88.180789,0.156,0.156,0.15
5482,52740810.97,46246115.35,46246051.33,-0.123143643,-1.38E-06,-100.00%,0.00%,3,60634,CHICAGO,41.9458,-87.7667,0.152,0.159,0.155
5484,37077059.82,39145314.44,33860789.89,0.055782595,-0.134997627,100.00%,-100.00%,2,77407,RICHMOND,29.703337,-95.72042,0.147,0.136,0.135
5485,50596379.31,44582391.64,42853415.55,-0.118862016,-0.038781591,-100.00%,0.00%,3,33710,ST PETERSBURG,27.7714,-82.712707,0.173,0.175,0.171
5487,33463907.11,35865618.38,33954948.07,0.071770199,-0.053273034,100.00%,-100.00%,2,33403,PALM BEACH GARDENS,26.807554,-80.084345,0.15,0.158,0.158
5488,20225272.09,19883115.55,20828385.94,-0.016917277,0.047541362,0.00%,100.00%,7,33903,FORT MYERS,26.666792,-81.890515,0.184,0.187,0.178
5490,77183228.23,79429682.88,82659893.92,0.029105477,0.040667556,100.00%,100.00%,8,19067,YARDLEY,40.197594,-74.867078,0.125,0.124,0.129
5491,105533246.9,108779974.1,98302754.51,0.03076497,-0.096315702,100.00%,-100.00%,2,7430,MAHWAH,41.104775,-74.14763,0.137,0.129,0.129
5493,95963391.82,96602572.11,96066656.49,0.006660668,-0.005547633,100.00%,0.00%,5,1850,LOWELL,42.649748,-71.304414,0.125,0.127,0.124
5494,46069560.28,41814893.43,36989944.9,-0.092353103,-0.115388278,-100.00%,-100.00%,0,87112,ALBUQUERQUE,35.09549321,-106.4966934,0.157,0.162,0.159
5495,102339042.2,101849032.5,101507808.1,-0.004788102,-0.003350295,0.00%,0.00%,4,93309,BAKERSFIELD,35.35465,-119.059224,0.132,0.129,0.129
5496,39079234.4,39067945.22,41428271.85,-0.000288879,0.06041594,0.00%,100.00%,7,14051,AMHERST,43.02256116,-78.69778105,0.22,0.215,0.21
5497,47242034.32,47575086.4,46754772.78,0.00704991,-0.017242504,100.00%,0.00%,5,92236,COACHELLA,33.676783,-116.1816,0.178,0.176,0.177
5499,65575672.06,59638091.34,60844952.01,-0.09054548,0.020236407,-100.00%,100.00%,6,91733,SOUTH EL MONTE,34.04499099,-118.029906,0.141,0.145,0.142
5500,85617611.9,81551926.8,78500243.37,-0.047486551,-0.037420127,0.00%,0.00%,4,27410,GREENSBORO,36.087224,-79.88891,0.136,0.135,0.132
5503,118261181.2,117400664.1,106756499,-0.007276413,-0.090665288,0.00%,-100.00%,1,70115,NEW ORLEANS,29.925022,-90.108252,0.107,0.112,0.115
5504,36434303.06,34794574.96,33339639.76,-0.045005063,-0.041815001,0.00%,0.00%,4,28311,FAYETTEVILLE,35.107439,-78.878229,0.156,0.166,0.161
5505,49218396.8,50671331.91,49328190.09,0.029520163,-0.026506937,100.00%,0.00%,5,24210,ABINGDON,36.718792,-81.951504,0.171,0.165,0.167
5507,30283794.48,28451787.9,31371149.92,-0.060494618,0.102607331,-100.00%,100.00%,6,23970,SOUTH HILL,36.71831,-78.117307,0.186,0.196,0.179
5508,31808710.29,31538038.36,24277241.82,-0.008509365,-0.230223467,0.00%,-100.00%,1,28337,ELIZABETHTOWN,34.6246,-78.6072,0.153,0.159,0.172
5510,37167180.47,31255059.66,26632919.46,-0.159068316,-0.147884543,-100.00%,-100.00%,0,70816,BATON ROUGE,30.411689,-91.050928,0.142,0.149,0.146
5511,34790462.68,32621764.37,26767802.2,-0.062336001,-0.179449588,-100.00%,-100.00%,0,70507,LAFAYETTE,30.27249401,-92.00746741,0.165,0.169,0.181
5512,39008843.29,31264703.71,25337920.2,-0.198522666,-0.189567877,-100.00%,-100.00%,0,78244,SAN ANTONIO,29.485211,-98.34666,0.16,0.182,0.179
5513,56308297.73,53909321.97,47251440.89,-0.042604303,-0.123501481,0.00%,-100.00%,1,71201,MONROE,32.516948,-92.106877,0.145,0.151,0.16
5514,22231490.97,22255566.11,21822978.19,0.00108293,-0.019437291,100.00%,0.00%,5,24416,BUENA VISTA,37.74247255,-79.37928759,0.181,0.181,0.176
5515,59893520.28,59952383.88,59720823.76,0.000982804,-0.003862401,100.00%,0.00%,5,29575,SURFSIDE BEACH,33.616205,-78.976334,0.16,0.155,0.148
5516,110598274.8,104103943.6,100100890.3,-0.058720004,-0.038452466,-100.00%,0.00%,3,29577,MYRTLE BEACH,33.727455,-78.869906,0.121,0.121,0.118
5517,51516050.44,47004088.54,39133750.65,-0.087583614,-0.167439432,-100.00%,-100.00%,0,77044,HOUSTON,29.9248,-95.1993,0.125,0.136,0.146
5518,14944254.48,13330264.91,11127338.81,-0.108000675,-0.165257488,-100.00%,-100.00%,0,29512,BENNETTSVILLE,34.635751,-79.701693,0.212,0.214,0.215
5519,66825446.13,63935219.25,58659242.41,-0.043250394,-0.082520665,0.00%,-100.00%,1,77573,LEAGUE CITY,29.494164,-95.063475,0.124,0.117,0.132
5520,38441699.53,56176054.75,62269197.2,0.461331196,0.108465119,100.00%,100.00%,8,31405,SAVANNAH,32.027878,-81.108924,0.148,0.134,0.13
5521,57463783.6,53670103.94,51419798.85,-0.066018619,-0.041928465,-100.00%,0.00%,3,71291,WEST MONROE,32.516768,-92.16071,0.146,0.153,0.149
5522,42470169.62,41095626.98,41976378.82,-0.032364896,0.021431765,0.00%,100.00%,7,32967,VERO BEACH,27.69045,-80.41182,0.157,0.172,0.161
5524,53197161.34,53002298.18,47528565.16,-0.003663037,-0.103273503,0.00%,-100.00%,1,29566,LITTLE RIVER,33.872643,-78.621711,0.139,0.144,0.149
5528,19258245.31,18351541.07,17503993.08,-0.047081353,-0.046184023,0.00%,0.00%,4,70070,LULING,29.919411,-90.374007,0.189,0.197,0.2
5529,27772714.32,26110752.27,27558419.2,-0.059841542,0.055443325,-100.00%,100.00%,6,29801,AIKEN,33.576507,-81.704135,0.154,0.157,0.166
5531,28452069.02,26643578.49,25835322,-0.063562707,-0.030335883,-100.00%,0.00%,3,29115,ORANGEBURG,33.506851,-80.850853,0.195,0.196,0.19
5532,44385371.7,44911669.37,43975011.98,0.011857458,-0.020855546,100.00%,0.00%,5,27358,SUMMERFIELD,36.194604,-79.893432,0.142,0.139,0.138
5533,46644417.18,47677535.44,48330742.29,0.022148808,0.013700516,100.00%,100.00%,8,18017,BETHLEHEM,40.6815,-75.3901,0.153,0.154,0.155
5534,37426030.42,35735795.77,37847252.98,-0.045162007,0.059085216,0.00%,100.00%,7,28625,STATESVILLE,35.79525,-80.938604,0.164,0.171,0.164
5536,39002088.21,38579999.43,38210101.34,-0.01082221,-0.00958782,0.00%,0.00%,4,29627,BELTON,34.520748,-82.491827,0.163,0.165,0.167
5537,17375343.55,26131835.74,30407541.21,0.503960809,0.163620555,100.00%,100.00%,8,28792,HENDERSONVILLE,35.30795985,-82.45849128,0.172,0.171,0.159
5540,34991764.47,34485011.22,33354711.44,-0.014482072,-0.032776552,0.00%,0.00%,4,27107,WINSTON-SALEM,35.966182,-80.224008,0.177,0.172,0.174
5541,35521513.88,32860701.96,31720414.28,-0.074907053,-0.034700649,-100.00%,0.00%,3,29728,PAGELAND,34.775443,-80.383385,0.179,0.183,0.173
5542,40273480.56,40035032.19,39482998,-0.005920729,-0.013788778,0.00%,0.00%,4,29644,FOUNTAIN INN,34.694481,-82.201281,0.147,0.151,0.15
5543,19868126.79,17032752.26,22569280.88,-0.142709706,0.325051908,-100.00%,100.00%,6,70094,AVONDALE,29.90997,-90.20291,0.176,0.198,0.188
5544,45102907.1,44168628.31,39464180.88,-0.020714381,-0.10651106,0.00%,-100.00%,1,71360,PINEVILLE,31.333488,-92.398377,0.152,0.146,0.152
5545,86747721.62,87269797.29,86897443.31,0.006018321,-0.004266699,100.00%,0.00%,5,27954,MANTEO,35.89038001,-75.660612,0.131,0.138,0.133
5548,35937740.06,35990776.47,36117970.4,0.001475786,0.00353407,100.00%,100.00%,8,29477,ST GEORGE,33.191822,-80.586278,0.162,0.167,0.162
5549,98823222.3,99411202.93,99761034.19,0.005949822,0.003519033,100.00%,100.00%,8,29063,IRMO,34.089959,-81.174572,0.137,0.137,0.133
5550,43627489.9,41435415.07,34808683.21,-0.050245266,-0.159929178,-100.00%,-100.00%,0,29710,CLOVER,35.115807,-81.064383,0.148,0.156,0.15
5551,44083994.49,38440248.39,33289636.63,-0.128022566,-0.133990075,-100.00%,-100.00%,0,93274,TULARE,36.2063,-119.3668,0.177,0.185,0.185
5552,40931294.39,41666082.5,43694951.29,0.017951744,0.048693534,100.00%,100.00%,8,29687,TAYLORS,34.936255,-82.27316,0.168,0.169,0.162
5553,75419299.51,75531333.95,77041408.09,0.001485488,0.019992685,100.00%,100.00%,8,29464,MOUNT PLEASANT,32.793206,-79.856171,0.113,0.116,0.113
5554,46066234.89,43310765.04,39028027.33,-0.059815391,-0.098883908,-100.00%,-100.00%,0,70506,LAFAYETTE,30.232433,-92.0869,0.148,0.146,0.153
5555,48237472.69,46147485.79,45932490.56,-0.04332704,-0.004658872,0.00%,0.00%,4,29142,SANTEE,33.48721544,-80.47592982,0.165,0.167,0.16
5556,33093760.44,31995420.62,32268688.14,-0.033188728,0.008540832,0.00%,100.00%,7,27513,CARY,35.791262,-78.846571,0.161,0.159,0.156
5557,82327085.17,80070640.13,79073126.55,-0.027408295,-0.012457919,0.00%,0.00%,4,28411,WILMINGTON,34.263044,-77.829303,0.136,0.141,0.132
5558,58956291.15,56522829.38,55517827.25,-0.041275693,-0.017780464,0.00%,0.00%,4,28657,NEWLAND,36.085647,-81.927637,0.167,0.172,0.163
5559,31801122.12,29982321.79,28713955.48,-0.057192961,-0.042303806,-100.00%,0.00%,3,27288,EDEN,36.491696,-79.740818,0.198,0.201,0.197
5560,49072119.51,48684066.53,44034705.14,-0.00790781,-0.095500679,0.00%,-100.00%,1,70518,BROUSSARD,30.15966278,-91.99054621,0.12,0.127,0.129
5563,29248867.74,30163549.9,29255130.18,0.031272396,-0.030116472,100.00%,0.00%,5,28451,LELAND,34.233738,-77.999787,0.176,0.169,0.159
5565,35403001.83,37706371.87,37950432.08,0.065061433,0.006472652,100.00%,100.00%,8,28054,GASTONIA,35.232275,-81.170161,0.182,0.182,0.17
5566,131691816.9,129646143.8,128321519.7,-0.01553379,-0.010217228,0.00%,0.00%,4,29928,HILTON HEAD ISLAND,32.153354,-80.76187,0.118,0.109,0.102
5567,60359197.68,56584774.76,47837613.82,-0.062532689,-0.154585062,-100.00%,-100.00%,0,27858,GREENVILLE,35.566086,-77.356389,0.143,0.15,0.148
5568,32017964.26,27486521.2,25306565.94,-0.141528144,-0.079309973,-100.00%,-100.00%,0,27932,EDENTON,36.069753,-76.605281,0.176,0.186,0.181
5569,40751444.19,39438923.43,38694380.34,-0.032207957,-0.018878383,0.00%,0.00%,4,29673,PIEDMONT,34.726592,-82.387968,0.149,0.15,0.147
5573,61116534.21,66556502.14,66519163.51,0.089009758,-0.000561006,100.00%,0.00%,5,39759,STARKVILLE,33.45507,-88.80982,0.114,0.118,0.124
5575,40712957.15,36729184.88,31452284.95,-0.097850231,-0.143670488,-100.00%,-100.00%,0,29841,NORTH AUGUSTA,33.52171,-81.953766,0.155,0.15,0.156
5576,56461680.9,54044018.4,56423278.43,-0.042819528,0.044024484,0.00%,100.00%,7,29205,COLUMBIA,33.996958,-80.993661,0.131,0.13,0.127
5577,11649621.36,11104172.33,10964696.11,-0.046821181,-0.012560704,0.00%,0.00%,4,28466,WALLACE,34.750065,-77.995757,0.193,0.2,0.203
5579,27817872.02,24577523.11,23099780.54,-0.116484428,-0.060125773,-100.00%,-100.00%,0,29646,GREENWOOD,34.177211,-82.15013,0.196,0.192,0.189
5580,54061809.87,53600378.45,47729153.32,-0.008535257,-0.109537009,0.00%,-100.00%,1,29483,SUMMERVILLE,33.043396,-80.120341,0.15,0.154,0.147
5582,37097794.47,32670237.71,30381049.78,-0.119348248,-0.070069522,-100.00%,-100.00%,0,24078,COLLINSVILLE,36.711294,-79.906918,0.178,0.188,0.18
5583,29878538.92,26503820.59,25407399.91,-0.112947903,-0.041368401,-100.00%,0.00%,3,28205,CHARLOTTE,35.238074,-80.800347,0.132,0.141,0.142
5584,43959258.33,39822771.19,33228735.93,-0.094098201,-0.16558454,-100.00%,-100.00%,0,53562,MIDDLETON,43.104768,-89.487328,0.137,0.143,0.161
5585,22366681.98,22191264.83,18486454.13,-0.007842788,-0.166949055,0.00%,-100.00%,1,28540,JACKSONVILLE,34.768006,-77.383946,0.176,0.194,0.2
5586,46558366.08,45175660.3,42443239.97,-0.029698331,-0.060484347,0.00%,-100.00%,1,28806,ASHEVILLE,35.59922379,-82.62251544,0.164,0.164,0.164
5587,14761908.42,13192690.98,11654299.11,-0.1063018,-0.116609407,-100.00%,-100.00%,0,28390,SPRING LAKE,35.18128,-78.984853,0.18,0.189,0.2
5588,33984195.43,32850275.71,29577096.28,-0.03336609,-0.099639329,0.00%,-100.00%,1,28037,DENVER,35.558488,-81.062728,0.174,0.176,0.163
5589,45973696.21,44997127.29,43673575.9,-0.021241906,-0.029414131,0.00%,0.00%,4,32086,ST AUGUSTINE,29.79985208,-81.31945216,0.168,0.178,0.176
5590,56385388,56204378.19,57624902.55,-0.003210225,0.025274265,0.00%,100.00%,7,29356,LANDRUM,35.175935,-82.186518,0.161,0.16,0.152
5591,37229179.32,36252466.9,36379091.94,-0.026235132,0.003492867,0.00%,100.00%,7,28625,STATESVILLE,35.812259,-80.875279,0.161,0.162,0.154
5592,32023567.28,30766238.44,30740383.24,-0.03926261,-0.000840376,0.00%,0.00%,4,28754,MARS HILL,35.8258,-82.5471,0.159,0.161,0.161
5593,48331228.13,43115919.66,40134752.52,-0.107907634,-0.069143072,-100.00%,-100.00%,0,27406,GREENSBORO,36.0038,-79.80573,0.166,0.159,0.157
5594,56419986.32,53918881.76,55513567.95,-0.044330116,0.029575654,0.00%,100.00%,7,28540,JACKSONVILLE,34.800313,-77.438873,0.142,0.158,0.154
5595,25510742.68,22112976.81,22704043.55,-0.13318961,0.026729406,-100.00%,100.00%,6,27101,WINSTON-SALEM,36.1021,-80.2285,0.145,0.169,0.164
5596,26247705.31,26451697.07,24905427.25,0.007771794,-0.058456356,100.00%,-100.00%,2,29203,COLUMBIA,34.046244,-81.034077,0.158,0.17,0.174
5597,48806507.09,46321578.23,43873506.3,-0.050913884,-0.052849493,-100.00%,-100.00%,0,28562,NEW BERN,35.098592,-77.094081,0.187,0.187,0.185
5598,24872890.36,27272773.79,26846918.87,0.096485909,-0.015614654,100.00%,0.00%,5,29657,LIBERTY,34.7878,-82.6941,0.198,0.19,0.184
5599,37391869.64,30238604.59,31932097.11,-0.191305359,0.056004321,-100.00%,100.00%,6,70058,HARVEY,29.875896,-90.049194,0.17,0.179,0.177
5600,30177620.39,27281354.78,28707114.18,-0.095973956,0.052261312,-100.00%,100.00%,6,53511,BELOIT,42.5322,-89.0118,0.179,0.184,0.19
5601,55645478.81,47350432.28,48376803.11,-0.149069551,0.02167606,-100.00%,100.00%,6,37771,LENOIR CITY,35.80997768,-84.26381066,0.18,0.182,0.175
5602,21590138.44,18928761.06,17420708,-0.123268194,-0.07966993,-100.00%,-100.00%,0,62703,SPRINGFIELD,39.78755853,-89.64746855,0.161,0.168,0.175
5604,42291561.82,39868646.17,39759979.41,-0.057290758,-0.00272562,-100.00%,0.00%,3,38654,OLIVE BRANCH,34.933753,-89.831235,0.152,0.149,0.145
5606,37499691.2,31405202.84,25452367.05,-0.162521028,-0.18954935,-100.00%,-100.00%,0,31791,SYLVESTER,31.53111,-83.838187,0.173,0.179,0.184
5607,59275343.28,54536082.03,50822627.92,-0.079953333,-0.068091692,-100.00%,-100.00%,0,71303,ALEXANDRIA,31.278345,-92.479576,0.148,0.142,0.143
5608,23613937.97,26247987.02,28468073.07,0.111546369,0.084581193,100.00%,100.00%,8,30721,DALTON,34.76383102,-84.93128703,0.23,0.241,0.237
5610,33057625.25,33150621.88,27705870.71,0.002813167,-0.164242806,100.00%,-100.00%,2,49525,GRAND RAPIDS,43.02797648,-85.63062408,0.179,0.183,0.194
5611,36486587.05,34467391.52,30754751.12,-0.055340762,-0.107714574,-100.00%,-100.00%,0,70363,HOUMA,29.592816,-90.676749,0.173,0.19,0.209
5612,30834033.1,25129984.17,23007571.89,-0.184991983,-0.084457366,-100.00%,-100.00%,0,70663,SULPHUR,30.226901,-93.358957,0.158,0.165,0.167
5613,44163162.08,44025771.43,40955869.31,-0.003110979,-0.069729661,0.00%,-100.00%,1,30643,HARTWELL,34.353325,-82.93335,0.171,0.176,0.174
5614,45376880.74,39915619.09,37127990.22,-0.120353395,-0.069838047,-100.00%,-100.00%,0,70433,COVINGTON,30.477875,-90.106376,0.138,0.143,0.144
5615,21268234.93,21376477.37,16340814.29,0.005089395,-0.235570295,100.00%,-100.00%,2,70805,BATON ROUGE,30.470419,-91.162707,0.16,0.156,0.181
5617,22676215.13,21820321.93,19107354.17,-0.037744094,-0.12433216,0.00%,-100.00%,1,70785,WALKER,30.487234,-90.862312,0.189,0.187,0.193
5618,39464850.13,37686057.57,35418100.07,-0.045072832,-0.06018028,0.00%,-100.00%,1,39823,BLAKELY,31.3755,-84.9363,0.16,0.168,0.169
5619,43490539.89,41354559.91,39486865.24,-0.049113669,-0.045162968,0.00%,0.00%,4,60013,CARY,42.208498,-88.23253,0.147,0.154,0.158
